,station_name,station_lat,station_lng,Sat_inflow,Sat_outflow,Sun_inflow,Sun_outflow,Mon_inflow,Mon_outflow,Tues_inflow,Tues_outflow,Wed_inflow,Wed_outflow,Thur_inflow,Thur_outflow,Fri_inflow,Fri_outflow
143,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Carroll St & 5 Ave,40.6751622,-73.9814832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,St James Pl & Oliver St,40.71307916,-73.99851193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Union Ave & N 12 St,40.71924,-73.95242,2.6536458333333335,2.6100694444444446,2.187152777777778,2.1541666666666663,2.2918402777777778,2.232638888888889,2.2031250000000004,2.228298611111111,1.9946180555555555,1.9644097222222223,2.146180555555556,2.099826388888889,3.981076388888889,3.858159722222222
150,8 Ave & W 33 St,40.751551,-73.993934,5.639236111111111,6.308680555555554,11.58576388888889,11.685937500000001,13.208333333333334,13.174826388888889,12.939409722222223,12.704166666666667,12.440104166666666,12.299826388888889,12.340277777777779,11.787847222222224,6.344270833333333,6.771354166666668
151,5 St & 6 Ave,40.6704836,-73.98208968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,S 3 St & Bedford Ave,40.71260486,-73.96264403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,6 Ave & Spring St,40.7252556952547,-74.00412082672119,0.5579861111111111,0.5050347222222223,0.521701388888889,0.6076388888888888,0.6109375,0.6626736111111111,0.6928819444444444,0.6699652777777777,0.6237847222222223,0.6628472222222223,0.8456597222222223,0.7512152777777779,0.5123263888888888,0.45677083333333335
154,9 Ave & W 45 St,40.76019252,-73.9912551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,S 5 Pl & S 5 St,40.710451,-73.960876,5.818402777777778,5.771527777777777,4.681597222222223,4.602604166666666,4.682986111111112,4.743229166666666,4.610416666666667,4.877951388888889,4.548958333333332,4.5465277777777775,4.917534722222222,5.077430555555556,7.651909722222222,7.452777777777778
157,Little West St & 1 Pl,40.70569254,-74.01677685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,W 49 St & 8 Ave,40.76227205,-73.98788205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Barrow St & Hudson St,40.73172428,-74.00674436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Lexington Ave & E 111 St,40.7954121,-73.9441232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Division Av & Hooper St,40.70684203101325,-73.9544353965357,1.1029513888888889,1.1991319444444442,0.8623263888888889,0.9876736111111112,0.8258680555555554,0.9991319444444443,0.8805555555555555,0.9065972222222224,0.9184027777777778,0.9998263888888891,0.9730902777777777,1.0244791666666666,1.3262152777777778,1.5012152777777779
163,DeKalb Ave & Hudson Ave,40.689888,-73.981013,2.3321180555555556,2.1295138888888894,3.2402777777777776,2.8354166666666667,3.9753472222222226,3.021180555555556,4.079340277777778,2.984722222222222,3.9201388888888893,2.9201388888888893,3.8531250000000004,2.6055555555555556,2.675173611111111,1.9470486111111114
164,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Hudson St & Reade St,40.71625008,-74.0091059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,W 20 St & 7 Ave,40.74238787,-73.99726235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Driggs Ave & N Henry St,40.72325,-73.94308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Henry St & Grand St,40.714215,-73.981346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528,0.3138888888888889,0.2970486111111111,0.4010416666666667,0.4140625,0.40624999999999994,0.41215277777777776,0.42604166666666665,0.4230902777777778,0.42812500000000003,0.4366319444444445,0.5538194444444445,0.51875,0.3762152777777778,0.33194444444444443
171,3 Ave & Schermerhorn St,40.68683208,-73.9796772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,E 11 St & 1 Ave,40.72953837,-73.98426726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,W 22 St & 10 Ave,40.74691959,-74.00451887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Rivington St & Chrystie St,40.72110063,-73.9919254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,State St & Smith St,40.68926942,-73.98912867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,2.2675347222222224,2.147395833333333,3.0824652777777772,3.1440972222222228,3.645486111111111,3.6704861111111113,3.8744791666666667,3.814236111111111,3.5800347222222224,3.5991319444444443,3.2800347222222226,3.296701388888889,2.643576388888889,2.6003472222222226
180,University Pl & E 14 St,40.73492695,-73.99200509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,W 54 St & 9 Ave,40.76584941,-73.98690506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,W 11 St & 6 Ave,40.73532427,-73.99800419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Roebling St & N 4 St,40.71469,-73.95739,2.3493055555555555,2.3583333333333334,1.7321180555555555,1.7522569444444442,1.8328125,1.887326388888889,1.7579861111111112,1.7885416666666665,1.6835069444444448,1.696180555555556,1.8512152777777777,1.7090277777777778,2.858333333333334,2.714409722222222
185,Broadway & W 29 St,40.7462009,-73.98855723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Catherine St & Monroe St,40.71117444,-73.99682619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,21 St & Hoyt Ave S,40.774645,-73.923706,0.46527777777777773,0.5052083333333333,0.43281250000000004,0.3854166666666667,0.435763888888889,0.41111111111111115,0.40017361111111116,0.3935763888888888,0.38854166666666673,0.40798611111111116,0.41770833333333335,0.41562499999999997,0.5427083333333332,0.561111111111111
189,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Grand St & Havemeyer St,40.71286844,-73.95698119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Franklin Ave & Empire Blvd,40.66314,-73.9605695,2.420138888888889,2.428472222222222,1.3241319444444444,1.2772569444444446,1.3538194444444445,1.3335069444444443,1.1546875,1.1453125,1.1729166666666668,1.1428819444444445,1.2935763888888892,1.262326388888889,2.5123263888888894,2.5057291666666672
192,Madison St & Montgomery St,40.713126,-73.984844,2.0571180555555553,1.9699652777777779,2.4034722222222222,2.347048611111111,2.5578125,2.5269097222222223,2.4491319444444444,2.4272569444444447,2.4050347222222226,2.444270833333333,2.6703124999999996,2.706076388888889,2.341145833333333,2.4204861111111113
193,1 Ave & E 44 St,40.75001986,-73.96905301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,E 45 St & 3 Ave,40.75255434,-73.97282625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Howard St & Centre St,40.71910537,-73.99973337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,E 123 St & Lexington Ave,40.8029263,-73.9379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Bergen St & Smith St,40.6867443,-73.99063168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Forsyth St & Broome St,40.71893904,-73.99266288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Hope St & Union Ave,40.71167351,-73.95141312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,W 52 St & 5 Ave,40.75992262,-73.97648516,2.7741319444444446,2.768576388888889,6.766319444444446,6.648611111111112,7.285069444444443,7.124305555555556,7.571527777777777,7.255902777777777,6.842187499999999,6.594965277777778,7.298611111111111,7.229166666666667,3.4390625000000004,3.3124999999999996
202,Gold St & Frankfort St,40.71069994631387,-74.00354146957397,0.05381944444444445,0.03993055555555556,0.059895833333333336,0.06423611111111112,0.06736111111111111,0.0625,0.07013888888888889,0.07222222222222223,0.06527777777777778,0.06527777777777778,0.07465277777777778,0.08333333333333333,0.04079861111111111,0.04774305555555555
203,W 42 St & 8 Ave,40.7575699,-73.99098507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,1.3447916666666666,1.318402777777778,1.818576388888889,1.8687500000000001,1.8428819444444444,1.8289930555555554,1.8833333333333335,1.9310763888888889,1.7491319444444444,1.7843749999999998,1.806423611111111,1.8517361111111112,1.4555555555555555,1.4961805555555554
205,E 25 St & 1 Ave,40.7381765,-73.97738662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Leonard St & Church St,40.717571,-74.005549,2.315451388888889,2.167361111111111,3.2126736111111107,3.389409722222222,3.3935763888888886,3.487673611111111,3.4121527777777776,3.403993055555556,3.207638888888889,3.2168402777777776,3.3960069444444443,3.3630208333333336,2.547569444444444,2.417534722222222
207,W 52 St & 11 Ave,40.76727216,-73.99392888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,31 St & 23 Ave,40.7747878,-73.9125551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Peck Slip & Front St,40.707873,-74.00167,4.159027777777778,4.106423611111111,4.137673611111111,3.8965277777777776,4.386458333333333,4.189236111111112,4.204861111111112,3.8510416666666667,4.219270833333334,3.952083333333333,4.6897569444444445,4.350520833333333,5.133680555555555,4.930208333333334
210,Harrison St & Hudson St,40.71870987,-74.0090009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Allen St & Stanton St,40.722055,-73.989111,7.055208333333334,7.073611111111112,7.1350694444444445,6.83923611111111,7.62673611111111,7.390625000000001,7.5029513888888895,7.632465277777778,7.512326388888888,7.286631944444445,7.826562499999998,7.752430555555556,8.182638888888889,8.0640625
212,Allen St & Rivington St,40.72019576,-73.98997825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Bank St & Washington St,40.7361967,-74.00859207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,E 23 St & 1 Ave,40.736502,-73.97809472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,E 10 St & 5 Ave,40.73331967,-73.99510132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Lawrence St & Willoughby St,40.69236178,-73.98631746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,35 Ave & 37 St,40.7557327,-73.9236611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,2.163888888888889,2.1746527777777778,2.1791666666666667,2.1052083333333336,2.306944444444444,2.144791666666667,2.300347222222222,2.225520833333333,2.107118055555556,2.076909722222222,2.2765625000000003,2.2328125,2.494791666666667,2.5161458333333333
222,E 85 St & 3 Ave,40.77801203,-73.95407149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,11 St & 43 Ave,40.7519071,-73.9479119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,E 51 St & 1 Ave,40.75455731,-73.96592976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,University Pl & E 8 St,40.73143724085228,-73.99490341544151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Central Park West & W 85 St,40.78472675,-73.96961715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Laight St & Hudson St,40.72185379,-74.00771779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,31 St & Astoria Blvd,40.7699176,-73.9184057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,W 20 St & 11 Ave,40.746745,-74.007756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,W 78 St & Broadway,40.78339981,-73.98093133,2.400694444444445,2.53125,2.140451388888889,2.0772569444444446,2.375,2.505729166666667,2.225694444444444,2.335069444444444,2.0618055555555554,2.2484375,2.204340277777778,2.4078125,2.485243055555556,2.765625
233,Broadway & Roebling St,40.70924826276157,-73.96063148975372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,N 15 St & Wythe Ave,40.724055,-73.955736,0.8057291666666666,0.8288194444444444,0.7694444444444444,0.8203125000000001,0.8765625,0.8947916666666668,0.918402777777778,0.8864583333333332,0.8538194444444445,0.8390625000000002,1.0331597222222222,1.0802083333333334,1.2010416666666666,1.0215277777777778
235,W 24 St & 7 Ave,40.74487634,-73.99529885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,E 78 St & 2 Ave,40.7727966,-73.95577801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Carroll St & Smith St,40.680611,-73.99475825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Pearl St & Hanover Square,40.7047177,-74.00926027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,37 St & 24 Ave,40.7701477,-73.9120938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Greene Ave & Nostrand Ave,40.6883337,-73.950916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Fulton St & Broadway,40.711066,-74.009447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Broadway & Berry St,40.71044554,-73.96525063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Carlton Ave & Flushing Ave,40.697787,-73.973736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Bushwick Ave & Powers St,40.71247661,-73.94100005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Barclay St & Church St,40.71291224,-74.01020234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,West End Ave & W 94 St,40.7941654,-73.974124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,N 12 St & Bedford Ave,40.72079821,-73.95484712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,St Marks Pl & 2 Ave,40.7284186,-73.98713956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Milton St & Franklin St,40.72906,-73.95779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,30 Ave & 21 St,40.7703743,-73.9286078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Clark St & Henry St,40.69760127,-73.99344559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,49 Ave & 21 St,40.74252,-73.948852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Union Ave & Jackson St,40.7160751,-73.952029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,14 St & 5 Ave,40.666287,-73.98895053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Coffey St & Conover St,40.677236,-74.015665,0.8123263888888889,0.8078125000000002,0.6609375000000001,0.6130208333333332,0.6300347222222223,0.5743055555555555,0.6197916666666666,0.5911458333333334,0.671875,0.6248263888888889,0.678125,0.6164930555555556,1.0026041666666667,1.0331597222222222
264,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,W 27 St & 7 Ave,40.746647,-73.993915,3.25486111111111,3.459722222222222,8.530729166666665,8.794444444444444,9.5265625,9.669965277777777,9.780729166666665,9.74340277777778,8.938888888888888,9.121354166666666,8.719444444444445,8.675868055555556,4.637847222222222,4.462673611111112
266,E 32 St & Park Ave,40.7457121,-73.98194829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Fulton St & Rockwell Pl,40.688226,-73.979382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,W 26 St & 10 Ave,40.749717753,-74.002950346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Broadway & W 25 St,40.74286877312112,-73.98918628692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Washington Ave & Greene Ave,40.68650065,-73.96563307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,4 Ave & 9 St,40.6705135,-73.98876585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Dean St & Hoyt St,40.6864442,-73.98759104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Central Park W & W 96 St,40.79127,-73.964839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Reade St & Broadway,40.71450451,-74.00562789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,W 107 St & Columbus Ave,40.7997568,-73.9621128676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Bedford Ave & Bergen St,40.676368,-73.952918,1.7164930555555555,1.717013888888889,1.3618055555555555,1.1666666666666665,1.386979166666667,1.3133680555555554,1.3765625000000001,1.3833333333333335,1.281423611111111,1.3597222222222223,1.3512152777777777,1.5166666666666666,1.8715277777777777,1.982638888888889
278,Union St & Nevins St,40.67909799721684,-73.98765474557877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,W 45 St & 8 Ave,40.75929124,-73.98859651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Norfolk St & Broome St,40.7172274,-73.98802084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,9 Ave & W 22 St,40.7454973,-74.00197139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Bedford Ave & S 9 St,40.70853074,-73.96408963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,E 11 St & 2 Ave,40.73047309,-73.98672378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Hicks St & Montague St,40.69512845,-73.99595065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Underhill Ave & Pacific St,40.6804836,-73.9646795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Crescent St & 30 Ave,40.768692,-73.9249574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Albany Ave & Fulton St,40.6800105,-73.938475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
